date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
03.03.2019 21:45,Valencia,Ath Bilbao,2-0Finished,Cheryshev D.,Diakhaby M.,Gaya J.,Kondogbia G.,Mina S.,Neto (G),Parejo D. (C),Rodrigo,Roncaglia F.,Torres F.,Wass D.,Garay E.,Jimenez J.,Lekue I.,Alvarez Y.,Benat,Berchiche Y.,de Marcos O.,Garcia D.,Garcia R.,Herrerin I. (G),Ibai,Martinez I.,Muniain I. (C),Williams I.,Aduriz A.,Iturraspe A.,Lekue I.,39 119,Estadio de Mestalla (Valencia),LaLiga - Round 26
04.03.2019 22:00,Leganes,Levante,1-0Finished,Braithwaite M.,Carrillo G.,Kravets V.,Nyom A.,Omeruo K.,Perez R. (C),Pichu Cuellar (G),Recio,Reyes D.,Rodriguez O.,Siovas D.,Bustinza U.,En Nesyri Y.,Munoz E.,Bardhi E.,Cabaco E.,Campana J.,Fernandez A. (G),Jason,Luna A.,Mayoral B.,Morales J. L. (C),Rober Pier,Simon M.,Vezo R.,Doukoure C.,Postigo S.,Rochina R.,9 422,Estadio Municipal de Butarque (Leganes),LaLiga - Round 26
08.03.2019 22:00,Ath Bilbao,Espanyol,1-1Finished,Alvarez Y.,Berchiche Y.,de Marcos O.,Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I.,San Jose M.,Susaeta M. (C),Williams I.,Aduriz A.,Iturraspe A.,Lekue I.,Ferreyra F.,Granero E.,Hermoso M.,Hernan Perez,Lopez D. (G),Lopez J. (C),Melendo O.,Naldo,Roca M.,Rosales R.,Wu Lei,Darder S.,Duarte O.,Garcia S.,38 779,Estadio San Mames (Bilbao),LaLiga - Round 27
09.03.2019 14:00,Alaves,Eibar,1-1Finished,Baston B.,Brasanac D.,Duarte R.,Inui T.,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G) (C),Pina T.,Aguirregabiria M.,null,null,Arbilla A.,Charles,Cote,Diop P.,Dmitrovic M. (G),Escalante G.,Garcia K.,Jordan J.,Orellana F.,Pena R.,Ramis I. (C),Calavera J.,null,null,15 175,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 27
09.03.2019 17:15,Atl. Madrid,Leganes,1-0Finished,Arias S.,Correa A.,Gimenez J. M.,Griezmann A. (C),Kalinic N.,Oblak J. (G),Partey T.,Rodri,Savic S.,Solano A.,Vitolo,Costa D.,Filipe Luis,Godin D.,Braithwaite M.,En Nesyri Y.,Eraso J.,Kravets V.,Lunin A. (G),Nyom A.,Omeruo K.,Perez R. (C),Reyes D.,Tarin R.,Vesga M.,Bustinza U.,Munoz E.,Pichu Cuellar,58 174,Metropolitano Stadium (Madrid),LaLiga - Round 27
09.03.2019 19:30,Barcelona,Rayo Vallecano,3-1Finished,Alba J.,Arthur,Busquets S.,Coutinho,Messi L. (C),Pique G.,Semedo N.,Suarez L.,ter Stegen M. (G),Umtiti S.,Vidal A.,Lenglet C.,Rafinha,Vermaelen T.,Advincula L.,Amat J. (C),Bebe,Comesana S.,de Tomas R.,Dimitrievski S. (G),Galvez A.,Garcia A.,Imbula G.,Moreno A.,Velazquez E.,Ba A.,Elustondo G.,null,72 689,Camp Nou (Barcelona),LaLiga - Round 27
09.03.2019 21:45,Getafe,Huesca,2-1Finished,Antunes V.,Arambarri M.,Cabrera L.,Chichizola L. (G),Djene (C),Foulquier D.,Maksimovic N.,Mata J.,Portillo F.,Rodriguez A.,Suarez D.,Bergara M.,Ndiaye A.,Soria D.,Avila C.,Dieguez A.,Enric,Etxeita X. (C),Ferreiro D.,Galan J.,Gomez M.,Herrera Y.,Juanpi,Musto M.,Santamaria R. (G),Akapo C.,Insua P.,Luisinho,10 683,Coliseum Alfonso Perez (Getafe),LaLiga - Round 27
10.03.2019 13:00,Celta Vigo,Betis,0-1Finished,Araujo N.,Blanco R. (G),Boudebouz R.,Boufal S.,Costas D.,Gomez M.,Junca D.,Lobotka S.,Mallo H. (C),Mendez B.,Yokuslu O.,Aspas I.,Vazquez K.,null,Bartra M.,Canales S.,Carvalho W.,Guardado A.,Guerrero F.,Jese,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Sidnei,Barragan A.,Firpo J.,null,18 132,Estadio de Balaidos (Vigo),LaLiga - Round 27
10.03.2019 17:15,Girona,Valencia,2-3Finished,Alcala P.,Bernardo,Bono (G),Garcia A.,Garcia B.,Garcia R.,Granell A. (C),Pons P.,Portu,Ramalho J.,Stuani C.,Aday,Douglas Luiz,Mojica J.,Gabriel Paulista,Gameiro K.,Gaya J.,Guedes G.,Kondogbia G.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Roncaglia F.,Torres F.,Garay E.,Jimenez J.,null,11 502,Estadio Municipal de Montilivi (Girona),LaLiga - Round 27
10.03.2019 19:30,Sevilla,Real Sociedad,5-2Finished,Banega E.,Ben Yedder W.,Carrico D.,Gabriel Mercado,Gomez S.,Mesa R.,Munir El Haddadi,Navas J. (C),Promes Q.,Sarabia P.,Soriano J. (G),Escudero S.,Kjaer S.,Nolito,Hernandez T.,Juanmi,Merino M.,Moreno H.,Navas R.,Oyarzabal M. (C),Pardo R.,Ramirez S.,Rulli G. (G),Zaldua J.,Zubeldia I.,Gorosabel A.,Illarramendi A.,Llorente D.,35 971,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 27
10.03.2019 19:30,Levante,Villarreal,0-2Finished,Bardhi E.,Cabaco E.,Campana J.,Coke,Fernandez A. (G),Luna A.,Marti R.,Morales J. L. (C),Rober Pier,Rochina R.,Simon M.,Doukoure C.,Postigo S.,Tono,Asenjo S. (G),Caseres S.,Cazorla S.,Costa J.,Iborra V.,Mario Gaspar (C),Moreno G.,Mori R.,Pedraza A.,Ruiz V.,Toko Ekambi K.,Bonera D.,Bruno,Fuego J.,19 621,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 27
10.03.2019 21:45,Valladolid,Real Madrid,1-4Finished,Alcaraz R.,Antonito,Anuar,Calero F.,Fernandez J.,Guardiola S.,Keko,Masip J. (G),Michel (C),Nacho,Plano O.,Borja,Luismi,Plaza S.,Asensio M.,Benzema K. (C),Casemiro,Ceballos D.,Courtois T. (G),Fernandez N.,Kroos T.,Modric L.,Odriozola A.,Reguilon S.,Varane R.,Bale G.,Carvajal D.,Diaz M.,21 915,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 27
15.03.2019 22:00,Real Sociedad,Levante,1-1Finished,Elustondo A.,Guevara A.,Hernandez T.,Januzaj A.,Merino M.,Navas R.,Oyarzabal M.,Ramirez S.,Rulli G. (G),Zaldua J.,Zurutuza D. (C),Gorosabel A.,Illarramendi A.,Llorente D.,Bardhi E.,Campana J.,Chema,Coke,Fernandez A. (G),Luna A.,Mayoral B.,Morales J. L. (C),Rober Pier,Rochina R.,Vezo R.,Doukoure C.,Tono,null,20 541,Reale Arena (San Sebastian),LaLiga - Round 28
16.03.2019 14:00,Huesca,Alaves,1-3Finished,Avila C.,Dieguez A.,Enric,Ferreiro D.,Gallar A.,Gomez M.,Herrera Y.,Mantovani M.,Miramon,Pulido J. (C),Santamaria R. (G),Akapo C.,Galan J.,Insua P.,Aguirregabiria M.,Baston B.,Brasanac D.,Inui T.,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G) (C),Pina T.,Burgui,Duarte R.,null,6 864,Estadio El Alcoraz (Huesca),LaLiga - Round 28
16.03.2019 17:15,Real Madrid,Celta Vigo,2-0Finished,Asensio M.,Bale G.,Benzema K.,Isco,Kroos T.,Marcelo,Modric L.,Navas K. (G),Odriozola A.,Ramos S. (C),Varane R.,Carvajal D.,Casemiro,Llorente M.,Araujo N.,Blanco R. (G) (C),Boufal S.,Costas D.,Gomez M.,Junca D.,Lobotka S.,Mendez B.,Sisto P.,Vazquez K.,Yokuslu O.,Aspas I.,Mallo H.,null,61 971,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 28
16.03.2019 19:30,Ath Bilbao,Atl. Madrid,2-0Finished,Alvarez Y.,Berchiche Y.,de Marcos O.,Garcia D.,Garcia R.,Herrerin I. (G),Ibai,Muniain I. (C),Nunez U.,San Jose M.,Williams I.,Aduriz A.,Iturraspe A.,Martinez I.,Costa D.,Gimenez J. M.,Godin D. (C),Griezmann A.,Juanfran,Koke,Morata A.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Arias S.,Filipe Luis,Hernandez L.,39 735,Estadio San Mames (Bilbao),LaLiga - Round 28
16.03.2019 21:45,Leganes,Girona,0-2Finished,Braithwaite M.,En Nesyri Y.,Kravets V.,Nyom A.,Omeruo K.,Perez R. (C),Pichu Cuellar (G),Recio,Reyes D.,Rodriguez O.,Siovas D.,Bustinza U.,Munoz E.,Silva J.,Alcala P.,Bono (G),Garcia B.,Granell A. (C),Juanpe,Muniesa M.,Pons P.,Porro P.,Portu,Stuani C.,Valery,Aday,Douglas Luiz,Mojica J.,9 507,Estadio Municipal de Butarque (Leganes),LaLiga - Round 28
17.03.2019 13:00,Eibar,Valladolid,1-2Finished,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Dmitrovic M. (G),Enrich S.,Jordan J.,Orellana F.,Pena R.,Ramis I. (C),Calavera J.,null,Luismi,Alcaraz R.,Anuar,Calero F.,Guardiola S.,Keko,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Borja,Hervias P.,Luismi,3 956,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 28
17.03.2019 17:15,Espanyol,Sevilla,0-1Finished,Darder S.,Granero E. (C),Hermoso M.,Hernan Perez,Iglesias B.,Lopez D. (G),Naldo,Roca M.,Rosales R.,Vila D.,Wu Lei,Duarte O.,Garcia S.,Lopez D.,Amadou I.,Andre Silva,Banega E.,Ben Yedder W.,Carrico D.,Gabriel Mercado,Gonalons M.,Navas J. (C),Promes Q.,Soriano J. (G),Wober M.,Escudero S.,Nolito,Sarabia P.,19 573,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 28
17.03.2019 19:30,Villarreal,Rayo Vallecano,3-1Finished,Asenjo S. (G),Cazorla S.,Chukwueze S.,Costa J. (C),Gonzalez A.,Iborra V.,Mori R.,Morlanes M.,Pedraza A.,Ruiz V.,Toko Ekambi K.,Bonera D.,Bruno,Fuego J.,Advincula L.,Amat J. (C),Bebe,de Tomas R.,Dimitrievski S. (G),Galvez A.,Garcia A.,Imbula G.,Moreno A.,Suarez M.,Velazquez E.,Elustondo G.,null,null,16 928,Estadio de la Ceramica (Villarreal),LaLiga - Round 28
17.03.2019 19:30,Valencia,Getafe,0-0Finished,Coquelin F.,Diakhaby M.,Domenech J. (G),Gabriel Paulista,Gameiro K.,Gaya J.,Guedes G.,Parejo D. (C),Piccini C.,Rodrigo,Torres F.,Garay E.,Jimenez J.,Neto,Antunes V.,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Olivera M.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,null,41 870,Estadio de Mestalla (Valencia),LaLiga - Round 28
17.03.2019 21:45,Betis,Barcelona,1-4Finished,Bartra M.,Canales S.,Carvalho W.,Guardado A.,Jese,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Sidnei,Tello C.,Barragan A.,Firpo J.,Guerrero F.,Alba J.,Arthur,Busquets S.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Vidal A.,Dembele O.,Rafinha,Vermaelen T.,53 443,Estadio Benito Villamarin (Sevilla),LaLiga - Round 28
29.03.2019 23:00,Girona,Ath Bilbao,1-2Finished,Alcala P.,Garcia B.,Garcia R.,Granell A. (C),Iraizoz G. (G),Juanpe,Muniesa M.,Pons P.,Portu,Ramalho J.,Stuani C.,Aday,Douglas Luiz,Mojica J.,Benat,Berchiche Y.,Capa A.,Cordoba I.,de Marcos O. (C),Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Nunez U.,Williams I.,Aduriz A.,Alvarez Y.,null,10 652,Estadio Municipal de Montilivi (Girona),LaLiga - Round 29
30.03.2019 15:00,Getafe,Leganes,0-2Finished,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Olivera M.,Portillo F.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,Omeruo K.,Bustinza U. (C),Carrillo G.,Nyom A.,Perez R.,Pichu Cuellar (G),Rodriguez O.,Santos M.,Silva J.,Siovas D.,Tarin R.,Vesga M.,En Nesyri Y.,Munoz E.,Omeruo K.,12 705,Coliseum Alfonso Perez (Getafe),LaLiga - Round 29
30.03.2019 18:15,Barcelona,Espanyol,2-0Finished,Alba J.,Arthur,Busquets S.,Coutinho,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Cillessen J.,Dembele O.,Rafinha,Granero E.,Hermoso M.,Iglesias B.,Lopez D. (G),Marmol L.,Melendo O.,Naldo,Pedrosa A.,Roca M.,Rosales R.,Sanchez V. (C),Darder S.,Duarte O.,Ferreyra F.,92 795,Camp Nou (Barcelona),LaLiga - Round 29
30.03.2019 20:30,Celta Vigo,Villarreal,3-2Finished,Aspas I.,Blanco R. (G),Boufal S.,Costas D.,Gomez M.,Hoedt W.,Lobotka S.,Mallo H. (C),Mendez B.,Olaza L.,Yokuslu O.,Araujo N.,Junca D.,Fuego J.,Asenjo S. (G),Cazorla S.,Chukwueze S.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Morlanes M.,Pedraza A.,Quintilla X.,Ruiz V.,Toko Ekambi K.,Bruno,Costa J.,Fuego J.,22 315,Estadio de Balaidos (Vigo),LaLiga - Round 29
30.03.2019 22:45,Alaves,Atl. Madrid,0-4Finished,Brasanac D.,Duarte R.,Ely R.,Garcia M. (C),Guidetti J.,Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G),Pina T.,Burgui,Lupu A.,Maripan G.,Costa D.,Filipe Luis,Gimenez J. M.,Godin D. (C),Griezmann A.,Juanfran,Koke,Morata A.,Niguez S.,Oblak J. (G),Partey T.,Arias S.,Garces B.,Hernandez L.,19 117,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 29
31.03.2019 13:00,Levante,Eibar,2-2Finished,Bardhi E.,Campana J.,Fernandez A. (G),Luna A.,Mayoral B.,Morales J. L. (C),Postigo S.,Rober Pier,Rochina R.,Simon M.,Vezo R.,Chema,Doukoure C.,Dwamena R.,Cucurella M.,Dmitrovic M. (G),Enrich S.,Escalante G.,Garcia K.,Jordan J.,Leon P.,Oliveira P.,Orellana F.,Pena R.,Ramis I. (C),Arbilla A.,Calavera J.,Diop P.,16 179,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 29
31.03.2019 15:00,Rayo Vallecano,Betis,1-1Finished,Amat J. (C),Ba A.,Bebe,de Tomas R.,Dimitrievski S. (G),Garcia A.,Medran A.,Moreno A.,Pozo J.,Suarez M.,Tito,Elustondo G.,null,Guerrero F.,Bartra M.,Canales S.,Carvalho W.,Emerson Royal,Jese,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Sidnei,Tello C.,Firpo J.,Guardado A.,Guerrero F.,12 310,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 29
31.03.2019 17:15,Sevilla,Valencia,0-1Finished,Amadou I.,Banega E.,Ben Yedder W.,Carrico D.,Diaz J. (G),Gabriel Mercado,Gonalons M.,Munir El Haddadi,Navas J. (C),Promes Q.,Wober M.,Escudero S.,Nolito,Sarabia P.,Gabriel Paulista,Gameiro K.,Garay E.,Gaya J.,Guedes G.,Kondogbia G.,Neto (G),Parejo D. (C),Rodrigo,Soler C.,Wass D.,Coquelin F.,Jimenez J.,Piccini C.,38 450,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 29
31.03.2019 19:30,Valladolid,Real Sociedad,1-1Finished,Alcaraz R.,Anuar,Calero F.,Guardiola S.,Keko,Kiko Olivas,Masip J. (G),Moyano J. (C),Nacho,Plano O.,Verde D.,Borja,Hervias P.,Luismi,Elustondo A.,Hernandez T.,Januzaj A.,Navas R.,Oyarzabal M. (C),Pardo R.,Ramirez S.,Rulli G. (G),Sangalli L.,Zaldua J.,Zubeldia I.,Gorosabel A.,Guevara A.,Illarramendi A.,18 775,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 29
31.03.2019 21:45,Real Madrid,Huesca,3-2Finished,Bale G.,Benzema K.,Ceballos D.,Diaz B.,Fernandez N.,Isco,Llorente M.,Marcelo,Odriozola A.,Ramos S. (C),Zidane L. (G),Carvajal D.,Courtois T.,Vinicius Junior,Avila C.,Cucho,Etxeita X. (C),Galan J.,Gomez M.,Herrera Y.,Mantovani M.,Musto M.,Pulido J.,Rivera C.,Santamaria R. (G),Akapo C.,Ferreiro D.,Insua P.,49 269,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 29
02.04.2019 20:30,Atl. Madrid,Girona,2-0Finished,Arias S.,Filipe Luis,Gimenez J. M.,Godin D. (C),Griezmann A.,Koke,Morata A.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Costa D.,Garces B.,Hernandez L.,Alcala P. (C),Bernardo,Douglas Luiz,Doumbia S.,Garcia A.,Garcia B.,Iraizoz G. (G),Muniesa M.,Pons P.,Porro P.,Portu,Aday,Bono,Mojica J.,40 863,Metropolitano Stadium (Madrid),LaLiga - Round 30
02.04.2019 21:30,Espanyol,Getafe,1-1Finished,Darder S.,Hermoso M.,Hernan Perez,Iglesias B.,Lopez D. (G),Melendo O.,Naldo,Roca M.,Rosales R.,Vila D. (C),Wu Lei,Duarte O.,Ferreyra F.,Lopez D.,Antunes V.,Cabrera L.,Cristoforo S.,Djene (C),Duro H.,Foulquier D.,Maksimovic N.,Mata J.,Rodriguez A.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,null,16 322,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 30
02.04.2019 22:30,Villarreal,Barcelona,4-4Finished,Asenjo S. (G),Cazorla S.,Chukwueze S.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Mori R.,Morlanes M.,Pedraza A.,Ruiz V.,Toko Ekambi K.,Bruno,Costa J.,Fuego J.,Alba J.,Arthur,Busquets S. (C),Coutinho,Lenglet C.,Malcom,Roberto S.,Suarez L.,ter Stegen M. (G),Umtiti S.,Vidal A.,Cillessen J.,Dembele O.,Rafinha,19 515,Estadio de la Ceramica (Villarreal),LaLiga - Round 30
03.04.2019 20:30,Ath Bilbao,Levante,3-2Finished,Alvarez Y.,Benat,Berchiche Y.,Capa A.,Cordoba I.,de Marcos O. (C),Garcia R.,Herrerin I. (G),Martinez I.,San Jose M.,Williams I.,Aduriz A.,Garcia D.,Dwamena R.,Cabaco E.,Campana J.,Coke,Fernandez A. (G),Jason,Marti R.,Morales J. L. (C),Postigo S.,Rober Pier,Rochina R.,Vezo R.,Bardhi E.,Doukoure C.,Dwamena R.,36 450,Estadio San Mames (Bilbao),LaLiga - Round 30
03.04.2019 21:30,Huesca,Celta Vigo,3-3Finished,Avila C.,Cucho,Etxeita X. (C),Galan J.,Gomez M.,Herrera Y.,Mantovani M.,Musto M.,Pulido J.,Rivera C.,Santamaria R. (G),Akapo C.,Insua P.,Luisinho,Aspas I.,Blanco R. (G),Boufal S.,Cabral G.,Gomez M.,Hoedt W.,Lobotka S.,Mallo H. (C),Mendez B.,Olaza L.,Yokuslu O.,Araujo N.,Junca D.,null,6 552,Estadio El Alcoraz (Huesca),LaLiga - Round 30
03.04.2019 21:30,Eibar,Rayo Vallecano,2-1Finished,Alvarez S.,Cardona M.,Charles,Cote,Diop P.,Dmitrovic M. (G),Garcia K.,Oliveira P.,Orellana F.,Pena R.,Ramis I. (C),Arbilla A.,Bigas P.,Calavera J.,Amat J. (C),Ba A.,Bebe,de Tomas R.,Dimitrievski S. (G),Garcia A.,Medran A.,Moreno A.,Pozo J.,Suarez M.,Tito,Di Santo F.,Elustondo G.,Garcia L.,3 940,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 30
03.04.2019 22:30,Valencia,Real Madrid,2-1Finished,Diakhaby M.,Gameiro K.,Garay E.,Gaya J.,Guedes G.,Kondogbia G.,Neto (G),Parejo D. (C),Rodrigo,Soler C.,Wass D.,Coquelin F.,Jimenez J.,Piccini C.,Asensio M.,Benzema K.,Casemiro,Kroos T.,Lucas,Marcelo,Modric L.,Navas K. (G),Odriozola A.,Ramos S. (C),Varane R.,Carvajal D.,Courtois T.,Fernandez N.,44 274,Estadio de Mestalla (Valencia),LaLiga - Round 30
04.04.2019 20:30,Sevilla,Alaves,2-0Finished,Ben Yedder W.,Carrico D.,Escudero S.,Gonalons M.,Kjaer S.,Mesa R.,Munir El Haddadi,Navas J. (C),Sarabia P.,Soriano J. (G),Vazquez F.,Gabriel Mercado,Garcia L.,Nolito,Aguirregabiria M.,Baston B.,Duarte R.,Inui T.,Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G) (C),Pina T.,Wakaso M.,Burgui,Garcia M.,Lupu A.,33 212,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 30
04.04.2019 21:30,Leganes,Valladolid,1-0Finished,Bustinza U. (C),Carrillo G.,Juanfran,Pichu Cuellar (G),Recio,Rodriguez O.,Santos M.,Silva J.,Siovas D.,Tarin R.,Vesga M.,Braithwaite M.,En Nesyri Y.,Munoz E.,Alcaraz R.,Antonito,Calero F.,Fernandez J.,Guardiola S.,Kiko Olivas,Masip J. (G),Michel (C),Nacho,Plano O.,Rubio W.,Anuar,Borja,Cop D.,10 185,Estadio Municipal de Butarque (Leganes),LaLiga - Round 30
04.04.2019 22:30,Real Sociedad,Betis,2-1Finished,Elustondo A.,Juanmi,Llorente D.,Merino M.,Munoz A.,Oyarzabal M. (C),Rulli G. (G),Sangalli L.,Willian Jose,Zaldua J.,Zubeldia I.,Gorosabel A.,Guevara A.,Illarramendi A.,Barragan A.,Canales S.,Carvalho W.,Feddal Z.,Guardado A. (C),Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Sidnei,Tello C.,Firpo J.,Guerrero F.,null,16 417,Reale Arena (San Sebastian),LaLiga - Round 30
06.04.2019 14:00,Girona,Espanyol,1-2Finished,Bernardo,Bono (G),Garcia B.,Granell A. (C),Juanpe,Lozano C.,Muniesa M.,Pons P.,Porro P.,Portu,Stuani C.,Aday,Mojica J.,Piatti P.,Darder S.,Hermoso M.,Iglesias B.,Lopez D. (G),Lopez J. (C),Melendo O.,Naldo,Roca M.,Rosales R.,Sanchez V.,Wu Lei,Ferreyra F.,Lopez D.,Piatti P.,11 463,Estadio Municipal de Montilivi (Girona),LaLiga - Round 31
06.04.2019 17:15,Real Madrid,Eibar,2-1Finished,Asensio M.,Bale G.,Benzema K. (C),Fernandez N.,Isco,Modric L.,Navas K. (G),Odriozola A.,Reguilon S.,Valverde F.,Varane R.,Carvajal D.,Courtois T.,Llorente M.,Alvarez S.,Cardona M.,Cote,Cucurella M.,De Blasis P.,Dmitrovic M. (G),Enrich S.,Escalante G.,Jordan J.,Oliveira P.,Ramis I. (C),Arbilla A.,Bigas P.,Calavera J.,50 284,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 31
06.04.2019 19:30,Rayo Vallecano,Valencia,2-0Finished,Advincula L.,Ba A.,Bebe,de Tomas R.,Embarba A.,Galvez A.,Garcia A. (G) (C),Moreno A.,Pozo J.,Suarez M.,Tito,Amat J.,Elustondo G.,Garcia L.,Cheryshev D.,Diakhaby M.,Gabriel Paulista,Gaya J.,Kondogbia G.,Mina S.,Neto (G),Parejo D. (C),Rodrigo,Roncaglia F.,Torres F.,Coquelin F.,Piccini C.,Sobrino R.,11 320,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 31
06.04.2019 21:45,Barcelona,Atl. Madrid,2-0Finished,Alba J.,Arthur,Busquets S.,Coutinho,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Dembele O.,Rafinha,Vermaelen T.,Arias S.,Costa D.,Filipe Luis,Gimenez J. M.,Godin D. (C),Griezmann A.,Koke,Niguez S.,Oblak J. (G),Partey T.,Rodri,Garces B.,Hernandez L.,Lemar T.,92 453,Camp Nou (Barcelona),LaLiga - Round 31
07.04.2019 13:00,Alaves,Leganes,1-1Finished,Aguirregabiria M.,Baston B.,Duarte R.,Ely R.,Garcia M. (C),Inui T.,Jonathan Calleri,Jony,Laguardia V.,Pacheco F. (G),Pina T.,Burgui,Lupu A.,Maripan G.,Braithwaite M.,Bustinza U. (C),Eraso J.,Gumbau G.,Nyom A.,Perez R.,Pichu Cuellar (G),Sabin,Silva J.,Siovas D.,Tarin R.,Carrillo G.,En Nesyri Y.,Munoz E.,16 783,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 31
07.04.2019 15:00,Getafe,Ath Bilbao,1-0Finished,Antunes V.,Arambarri M.,Djene,Foulquier D.,Gonzalez B.,Maksimovic N.,Mata J.,Molina J. (C),Olivera M.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,null,Alvarez Y.,Berchiche Y.,Cordoba I.,de Marcos O. (C),Garcia D.,Garcia R.,Herrerin I. (G),Ibai,Martinez I.,San Jose M.,Williams I.,Iturraspe A.,Muniain I.,null,11 617,Coliseum Alfonso Perez (Getafe),LaLiga - Round 31
07.04.2019 17:15,Valladolid,Sevilla,0-2Finished,Alcaraz R.,Anuar,Calero F.,Guardiola S.,Keko,Kiko Olivas,Masip J. (G),Michel,Moi,Moyano J. (C),Plano O.,Antonito,Borja,Cop D.,Banega E.,Ben Yedder W.,Carrico D. (C),Gabriel Mercado,Gomez S.,Gonalons M.,Munir El Haddadi,Promes Q.,Sarabia P.,Soriano J. (G),Vazquez F.,Escudero S.,Garcia L.,Navas J.,17 989,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 31
07.04.2019 19:30,Levante,Huesca,2-2Finished,Bardhi E.,Campana J.,Coke,Fernandez A. (G),Luna A.,Marti R.,Morales J. L. (C),Postigo S.,Rober Pier,Rochina R.,Simon M.,Cabaco E.,Doukoure C.,Dwamena R.,Avila C.,Cucho,Dieguez A.,Enric,Galan J.,Gomez M.,Herrera Y.,Mantovani M.,Pulido J. (C),Rivera C.,Santamaria R. (G),Akapo C.,Etxeita X.,Insua P.,19 824,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 31
07.04.2019 19:30,Celta Vigo,Real Sociedad,3-1Finished,Araujo N.,Aspas I.,Blanco R. (G),Boufal S.,Cabral G.,Gomez M.,Jozabed,Lobotka S.,Mallo H. (C),Olaza L.,Yokuslu O.,Junca D.,Mendez B.,Illarramendi A.,Elustondo A.,Hernandez T.,Merino M.,Navas R.,Oyarzabal M. (C),Pardo R.,Ramirez S.,Rulli G. (G),Willian Jose,Zaldua J.,Zubeldia I.,Gorosabel A.,Guevara A.,Illarramendi A.,20 519,Estadio de Balaidos (Vigo),LaLiga - Round 31
